Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      19/77          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [296]
                0.00    0.00      44/77          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [213]
[177]    0.0    0.00    0.00      77         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [177]
-----------------------------------------------
                0.00    0.00       3/75          void std::__relocate_object_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [455]
                0.00    0.00       6/75          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a_1<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [425]
                0.00    0.00      22/75          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [292]
                0.00    0.00      44/75          void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [195]
[178]    0.0    0.00    0.00      75         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [178]
-----------------------------------------------
                0.00    0.00       1/73          Matrix_MakeProjection(float, float, float, float) [520]
                0.00    0.00      12/73          Matrix_MakeIdentity() [366]
                0.00    0.00      12/73          Matrix_MakeRotationX(float) [94]
                0.00    0.00      12/73          Matrix_MakeRotationY(float) [95]
                0.00    0.00      12/73          Matrix_MakeRotationZ(float) [96]
                0.00    0.00      12/73          Matrix_MakeTranslation(float, float, float) [368]
                0.00    0.00      12/73          Matrix_QuickInverse(LL3D_Matrix4x4&) [367]
[179]    0.0    0.00    0.00      73         LL3D_Matrix4x4::zero() [179]
-----------------------------------------------
                0.00    0.00      24/72          Matrix_MakeRotationX(float) [94]
                0.00    0.00      24/72          Matrix_MakeRotationY(float) [95]
                0.00    0.00      24/72          Matrix_MakeRotationZ(float) [96]
[180]    0.0    0.00    0.00      72         std::sin(float) [180]
-----------------------------------------------
                0.00    0.00       5/69          std::vector<Chunk, std::allocator<Chunk> >::push_back(Chunk const&) [334]
                0.00    0.00      64/69          std::vector<Chunk, std::allocator<Chunk> >::back() [188]
[181]    0.0    0.00    0.00      69         std::vector<Chunk, std::allocator<Chunk> >::end() [181]
                0.00    0.00      69/138         __gnu_cxx::__normal_iterator<Chunk*, std::vector<Chunk, std::allocator<Chunk> > >::__normal_iterator(Chunk* const&) [169]
-----------------------------------------------
                0.00    0.00       3/69          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [452]
                0.00    0.00      22/69          void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [268]
                0.00    0.00      22/69          void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [260]
                0.00    0.00      22/69          void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [275]
[182]    0.0    0.00    0.00      69         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [182]
-----------------------------------------------
                0.00    0.00      66/66          MC_Button* std::__relocate_a<MC_Button*, MC_Button*, std::allocator<MC_Button> >(MC_Button*, MC_Button*, MC_Button*, std::allocator<MC_Button>&) [276]
[183]    0.0    0.00    0.00      66         MC_Button* std::__niter_base<MC_Button*>(MC_Button*) [183]
-----------------------------------------------
                0.00    0.00      64/64          std::vector<Chunk, std::allocator<Chunk> >::back() [188]
[184]    0.0    0.00    0.00      64         __gnu_cxx::__normal_iterator<Chunk*, std::vector<Chunk, std::allocator<Chunk> > >::operator*() const [184]
-----------------------------------------------
                0.00    0.00      64/64          std::vector<Chunk, std::allocator<Chunk> >::back() [188]
[185]    0.0    0.00    0.00      64         __gnu_cxx::__normal_iterator<Chunk*, std::vector<Chunk, std::allocator<Chunk> > >::operator-(long) const [185]
                0.00    0.00      64/138         __gnu_cxx::__normal_iterator<Chunk*, std::vector<Chunk, std::allocator<Chunk> > >::__normal_iterator(Chunk* const&) [169]
-----------------------------------------------
                0.00    0.00      32/64          std::vector<SubChunk, std::allocator<SubChunk> >::_M_default_append(unsigned long) [338]
                0.00    0.00      32/64          std::vector<SubChunk, std::allocator<SubChunk> >::_M_check_len(unsigned long, char const*) const [321]
[186]    0.0    0.00    0.00      64         std::vector<SubChunk, std::allocator<SubChunk> >::max_size() const [186]
                0.00    0.00      64/64          std::vector<SubChunk, std::allocator<SubChunk> >::_S_max_size(std::allocator<SubChunk> const&) [189]
                0.00    0.00      64/80          std::_Vector_base<SubChunk, std::allocator<SubChunk> >::_M_get_Tp_allocator() const [174]
-----------------------------------------------
                0.00    0.00      64/64          std::vector<SubChunk, std::allocator<SubChunk> >::_S_max_size(std::allocator<SubChunk> const&) [189]
[187]    0.0    0.00    0.00      64         std::allocator_traits<std::allocator<SubChunk> >::max_size(std::allocator<SubChunk> const&) [187]
                0.00    0.00      64/80          __gnu_cxx::new_allocator<SubChunk>::max_size() const [173]
-----------------------------------------------
                0.00    0.00      64/64          MC_GenerateWorldChunk(int, int) [64]
[188]    0.0    0.00    0.00      64         std::vector<Chunk, std::allocator<Chunk> >::back() [188]
                0.00    0.00      64/69          std::vector<Chunk, std::allocator<Chunk> >::end() [181]
                0.00    0.00      64/64          __gnu_cxx::__normal_iterator<Chunk*, std::vector<Chunk, std::allocator<Chunk> > >::operator-(long) const [185]
                0.00    0.00      64/64          __gnu_cxx::__normal_iterator<Chunk*, std::vector<Chunk, std::allocator<Chunk> > >::operator*() const [184]
-----------------------------------------------
                0.00    0.00      64/64          std::vector<SubChunk, std::allocator<SubChunk> >::max_size() const [186]
[189]    0.0    0.00    0.00      64         std::vector<SubChunk, std::allocator<SubChunk> >::_S_max_size(std::allocator<SubChunk> const&) [189]
                0.00    0.00      64/64          std::allocator_traits<std::allocator<SubChunk> >::max_size(std::allocator<SubChunk> const&) [187]
                0.00    0.00      64/622         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [143]
-----------------------------------------------
                0.00    0.00      63/63          std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [191]
[190]    0.0    0.00    0.00      63         __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [190]
-----------------------------------------------
                0.00    0.00      19/63          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [296]
                0.00    0.00      44/63          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [209]
[191]    0.0    0.00    0.00      63         std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [191]
                0.00    0.00      63/63          __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [190]
